fish,genotype,day,light,CLOCK,zeit,activity
FISH76,wt,1,False,17.378,41.378,5.2
FISH76,wt,1,False,17.544,41.544,10.4
FISH76,wt,1,False,17.711,41.711,7.2
FISH76,wt,1,False,17.878,41.878,11.5
FISH76,wt,1,False,18.044,42.044,13.5
FISH76,wt,1,False,18.211,42.211,9.1
FISH76,wt,1,False,18.378,42.378,6.4
FISH76,wt,1,False,18.544,42.544,16.0
FISH76,wt,1,False,18.711,42.711,7.9
FISH76,wt,1,False,18.878,42.878,7.7
FISH76,wt,1,False,19.044,43.044,12.7
FISH76,wt,1,False,19.211,43.211,3.1
FISH76,wt,1,False,19.378,43.378,6.6
FISH76,wt,1,False,19.544,43.544,10.8
FISH76,wt,1,False,19.711,43.711,9.1
FISH76,wt,1,False,19.878,43.878,6.3
FISH76,wt,1,False,20.044,44.044,4.0
FISH76,wt,1,False,20.211,44.211,12.2
FISH76,wt,1,False,20.378,44.378,11.7
FISH76,wt,1,False,20.544,44.544,8.8
FISH76,wt,1,False,20.711,44.711,5.3
FISH76,wt,1,False,20.878,44.878,14.8
FISH76,wt,1,False,21.044,45.044,9.8
FISH76,wt,1,False,21.211,45.211,14.3
FISH76,wt,1,False,21.378,45.378,11.7
FISH76,wt,1,False,21.544,45.544,12.2
FISH76,wt,1,False,21.711,45.711,1.8
FISH76,wt,1,False,21.878,45.878,10.1
FISH76,wt,1,False,22.044,46.044,8.6
FISH76,wt,1,False,22.211,46.211,4.9
FISH76,wt,1,False,22.378,46.378,13.9
FISH76,wt,1,False,22.544,46.544,8.2
FISH76,wt,1,False,22.711,46.711,4.7
FISH76,wt,1,False,22.878,46.878,3.2
FISH76,wt,1,False,23.044,47.044,9.4
FISH76,wt,1,False,23.211,47.211,6.9
FISH76,wt,1,False,23.378,47.378,13.5
FISH76,wt,1,False,23.544,47.544,4.8
FISH76,wt,1,False,23.711,47.711,4.5
FISH76,wt,1,False,23.878,47.878,13.1
FISH76,wt,2,True,0.044,48.044,18.4
FISH76,wt,2,True,0.211,48.211,48.3
FISH76,wt,2,True,0.378,48.378,106.5
FISH76,wt,2,True,0.544,48.544,93.0
FISH76,wt,2,True,0.711,48.711,73.5
FISH76,wt,2,True,0.878,48.878,76.5
FISH76,wt,2,True,1.044,49.044,83.1
FISH76,wt,2,True,1.211,49.211,95.6
FISH76,wt,2,True,1.378,49.378,74.8
FISH76,wt,2,True,1.544,49.544,95.7
FISH76,wt,2,True,1.711,49.711,96.8
FISH76,wt,2,True,1.878,49.878,85.6
FISH76,wt,2,True,2.044,50.044,85.4
FISH76,wt,2,True,2.211,50.211,84.3
FISH76,wt,2,True,2.378,50.378,74.8
FISH76,wt,2,True,2.544,50.544,77.4
FISH76,wt,2,True,2.711,50.711,71.6
FISH76,wt,2,True,2.878,50.878,72.1
FISH76,wt,2,True,3.044,51.044,73.2
FISH76,wt,2,True,3.211,51.211,69.7
FISH76,wt,2,True,3.378,51.378,68.4
FISH76,wt,2,True,3.544,51.544,89.1
FISH76,wt,2,True,3.711,51.711,77.5
FISH76,wt,2,True,3.878,51.878,62.8
FISH76,wt,2,True,4.044,52.044,76.7
FISH76,wt,2,True,4.211,52.211,66.7
FISH76,wt,2,True,4.378,52.378,81.4
FISH76,wt,2,True,4.544,52.544,69.5
FISH76,wt,2,True,4.711,52.711,82.2
FISH76,wt,2,True,4.878,52.878,68.0
FISH76,wt,2,True,5.044,53.044,67.6
FISH76,wt,2,True,5.211,53.211,83.8
FISH76,wt,2,True,5.378,53.378,64.9
FISH76,wt,2,True,5.544,53.544,61.3
FISH76,wt,2,True,5.711,53.711,79.5
FISH76,wt,2,True,5.878,53.878,72.3
FISH76,wt,2,True,6.044,54.044,59.3
FISH76,wt,2,True,6.211,54.211,81.3
FISH76,wt,2,True,6.378,54.378,64.1
FISH76,wt,2,True,6.544,54.544,71.4
FISH76,wt,2,True,6.711,54.711,57.3
FISH76,wt,2,True,6.878,54.878,54.2
FISH76,wt,2,True,7.044,55.044,52.2
FISH76,wt,2,True,7.211,55.211,76.8
FISH76,wt,2,True,7.378,55.378,75.5
FISH76,wt,2,True,7.544,55.544,66.5
FISH76,wt,2,True,7.711,55.711,69.0
FISH76,wt,2,True,7.878,55.878,84.9
FISH76,wt,2,True,8.044,56.044,75.3
FISH76,wt,2,True,8.211,56.211,84.0
FISH76,wt,2,True,8.378,56.378,73.2
FISH76,wt,2,True,8.544,56.544,65.6
FISH76,wt,2,True,8.711,56.711,73.0
FISH76,wt,2,True,8.878,56.878,68.7
FISH76,wt,2,True,9.044,57.044,80.1
FISH76,wt,2,True,9.211,57.211,74.9
FISH76,wt,2,True,9.378,57.378,67.7
FISH76,wt,2,True,9.544,57.544,85.9
FISH76,wt,2,True,9.711,57.711,78.8
FISH76,wt,2,True,9.878,57.878,76.8
FISH76,wt,2,True,10.044,58.044,75.2
FISH76,wt,2,True,10.211,58.211,80.2
FISH76,wt,2,True,10.378,58.378,74.6
FISH76,wt,2,True,10.544,58.544,65.0
FISH76,wt,2,True,10.711,58.711,66.1
FISH76,wt,2,True,10.878,58.878,57.6
FISH76,wt,2,True,11.044,59.044,64.2
FISH76,wt,2,True,11.211,59.211,61.8
FISH76,wt,2,True,11.378,59.378,59.6
FISH76,wt,2,True,11.544,59.544,65.7
FISH76,wt,2,True,11.711,59.711,60.0
FISH76,wt,2,True,11.878,59.878,50.3
FISH76,wt,2,True,12.044,60.044,57.3
FISH76,wt,2,True,12.211,60.211,43.8
FISH76,wt,2,True,12.378,60.378,52.1
FISH76,wt,2,True,12.544,60.544,41.1
FISH76,wt,2,True,12.711,60.711,41.4
FISH76,wt,2,True,12.878,60.878,44.0
FISH76,wt,2,True,13.044,61.044,37.3
FISH76,wt,2,True,13.211,61.211,51.6
FISH76,wt,2,True,13.378,61.378,45.2
FISH76,wt,2,True,13.544,61.544,22.0
FISH76,wt,2,True,13.711,61.711,58.7
FISH76,wt,2,True,13.878,61.878,50.3
FISH76,wt,2,False,14.044,62.044,48.8
FISH76,wt,2,False,14.211,62.211,21.6
FISH76,wt,2,False,14.378,62.378,12.1
FISH76,wt,2,False,14.544,62.544,12.9
FISH76,wt,2,False,14.711,62.711,5.8
FISH76,wt,2,False,14.878,62.878,13.1
FISH76,wt,2,False,15.044,63.044,12.4
FISH76,wt,2,False,15.211,63.211,23.5
FISH76,wt,2,False,15.378,63.378,15.7
FISH76,wt,2,False,15.544,63.544,8.2
FISH76,wt,2,False,15.711,63.711,0.2
FISH76,wt,2,False,15.878,63.878,6.9
FISH76,wt,2,False,16.044,64.044,8.5
FISH76,wt,2,False,16.211,64.211,10.3
FISH76,wt,2,False,16.378,64.378,4.1
FISH76,wt,2,False,16.544,64.544,15.1
FISH76,wt,2,False,16.711,64.711,6.4
FISH76,wt,2,False,16.878,64.878,14.3
FISH76,wt,2,False,17.044,65.044,15.2
FISH76,wt,2,False,17.211,65.211,11.3
FISH76,wt,2,False,17.378,65.378,6.5
FISH76,wt,2,False,17.544,65.544,19.5
FISH76,wt,2,False,17.711,65.711,7.1
FISH76,wt,2,False,17.878,65.878,10.1
FISH76,wt,2,False,18.044,66.044,11.1
FISH76,wt,2,False,18.211,66.211,10.2
FISH76,wt,2,False,18.378,66.378,11.3
FISH76,wt,2,False,18.544,66.544,13.9
FISH76,wt,2,False,18.711,66.711,11.0
FISH76,wt,2,False,18.878,66.878,14.6
FISH76,wt,2,False,19.044,67.044,1.6
FISH76,wt,2,False,19.211,67.211,4.9
FISH76,wt,2,False,19.378,67.378,4.4
FISH76,wt,2,False,19.544,67.544,16.0
FISH76,wt,2,False,19.711,67.711,6.2
FISH76,wt,2,False,19.878,67.878,9.3
FISH76,wt,2,False,20.044,68.044,2.7
FISH76,wt,2,False,20.211,68.211,12.3
FISH76,wt,2,False,20.378,68.378,9.3
FISH76,wt,2,False,20.544,68.544,9.1
FISH76,wt,2,False,20.711,68.711,7.9
FISH76,wt,2,False,20.878,68.878,6.6
FISH76,wt,2,False,21.044,69.044,3.3
FISH76,wt,2,False,21.211,69.211,8.5
FISH76,wt,2,False,21.378,69.378,5.7
FISH76,wt,2,False,21.544,69.544,8.2
FISH76,wt,2,False,21.711,69.711,6.9
FISH76,wt,2,False,21.878,69.878,7.9
FISH76,wt,2,False,22.044,70.044,5.0
FISH76,wt,2,False,22.211,70.211,5.3
FISH76,wt,2,False,22.378,70.378,4.7
FISH76,wt,2,False,22.544,70.544,4.2
FISH76,wt,2,False,22.711,70.711,2.6
FISH76,wt,2,False,22.878,70.878,4.0
FISH76,wt,2,False,23.044,71.044,2.9
FISH76,wt,2,False,23.211,71.211,5.6
FISH76,wt,2,False,23.378,71.378,5.8
FISH76,wt,2,False,23.544,71.544,1.2
FISH76,wt,2,False,23.711,71.711,5.4
FISH76,wt,2,False,23.878,71.878,4.4
FISH76,wt,3,True,0.044,72.044,9.1
FISH76,wt,3,True,0.211,72.211,38.2
FISH76,wt,3,True,0.378,72.378,94.1
FISH76,wt,3,True,0.544,72.544,74.8
FISH76,wt,3,True,0.711,72.711,59.9
FISH76,wt,3,True,0.878,72.878,59.9
FISH76,wt,3,True,1.044,73.044,63.3
FISH76,wt,3,True,1.211,73.211,57.8
FISH76,wt,3,True,1.378,73.378,62.6
FISH76,wt,3,True,1.544,73.544,68.2
FISH76,wt,3,True,1.711,73.711,59.0
FISH76,wt,3,True,1.878,73.878,62.0
FISH76,wt,3,True,2.044,74.044,62.3
FISH76,wt,3,True,2.211,74.211,48.2
FISH76,wt,3,True,2.378,74.378,46.1
FISH76,wt,3,True,2.544,74.544,41.6
FISH76,wt,3,True,2.711,74.711,41.9
FISH76,wt,3,True,2.878,74.878,50.0
FISH76,wt,3,True,3.044,75.044,49.4
FISH76,wt,3,True,3.211,75.211,49.6
FISH76,wt,3,True,3.378,75.378,59.3
FISH76,wt,3,True,3.544,75.544,48.8
FISH76,wt,3,True,3.775,75.775,70.1
FISH76,wt,3,True,3.941,75.941,63.0
FISH76,wt,3,True,4.108,76.108,74.0
FISH76,wt,3,True,4.275,76.275,41.6
FISH76,wt,3,True,4.441,76.441,35.8
FISH76,wt,3,True,4.608,76.608,54.1
FISH76,wt,3,True,4.775,76.775,57.5
FISH76,wt,3,True,4.941,76.941,70.5
FISH76,wt,3,True,5.108,77.108,66.1
FISH76,wt,3,True,5.275,77.275,62.0
FISH76,wt,3,True,5.441,77.441,66.1
FISH76,wt,3,True,5.608,77.608,56.9
FISH76,wt,3,True,5.775,77.775,47.4
FISH76,wt,3,True,5.941,77.941,64.1
FISH76,wt,3,True,6.108,78.108,42.9
FISH76,wt,3,True,6.275,78.275,52.0
FISH76,wt,3,True,6.441,78.441,49.4
FISH76,wt,3,True,6.608,78.608,62.9
FISH76,wt,3,True,6.775,78.775,29.6
FISH76,wt,3,True,6.941,78.941,45.5
FISH76,wt,3,True,7.108,79.108,46.5
FISH76,wt,3,True,7.275,79.275,32.0
FISH76,wt,3,True,7.441,79.441,35.9
FISH76,wt,3,True,7.608,79.608,30.1
FISH76,wt,3,True,7.775,79.775,37.7
FISH76,wt,3,True,7.941,79.941,44.2
FISH76,wt,3,True,8.108,80.108,42.1
FISH76,wt,3,True,8.275,80.275,45.2
FISH76,wt,3,True,8.441,80.441,34.4
FISH76,wt,3,True,8.608,80.608,44.4
FISH76,wt,3,True,8.775,80.775,33.7
FISH76,wt,3,True,8.941,80.941,43.1
FISH76,wt,3,True,9.108,81.108,51.9
FISH76,wt,3,True,9.275,81.275,47.2
FISH76,wt,3,True,9.441,81.441,50.0
FISH76,wt,3,True,9.608,81.608,52.0
FISH76,wt,3,True,9.775,81.775,49.6
FISH76,wt,3,True,9.941,81.941,66.9
FISH76,wt,3,True,10.108,82.108,49.0
FISH76,wt,3,True,10.275,82.275,28.6
FISH76,wt,3,True,10.441,82.441,47.7
FISH76,wt,3,True,10.608,82.608,53.6
FISH76,wt,3,True,10.775,82.775,60.8
FISH76,wt,3,True,10.941,82.941,34.8
FISH76,wt,3,True,11.108,83.108,48.4
FISH76,wt,3,True,11.275,83.275,40.3
FISH76,wt,3,True,11.441,83.441,50.3
FISH76,wt,3,True,11.608,83.608,26.0
FISH76,wt,3,True,11.775,83.775,33.3
FISH76,wt,3,True,11.941,83.941,41.5
FISH76,wt,3,True,12.108,84.108,38.4
FISH76,wt,3,True,12.275,84.275,33.8
FISH76,wt,3,True,12.441,84.441,35.8
FISH76,wt,3,True,12.608,84.608,36.1
FISH76,wt,3,True,12.775,84.775,38.6
FISH76,wt,3,True,12.941,84.941,38.6
FISH76,wt,3,True,13.108,85.108,33.9
FISH76,wt,3,True,13.275,85.275,38.1
FISH76,wt,3,True,13.441,85.441,29.1
FISH76,wt,3,True,13.608,85.608,18.8
FISH76,wt,3,True,13.775,85.775,38.9
FISH76,wt,3,True,13.941,85.941,21.9
FISH76,wt,3,False,14.108,86.108,40.6
FISH76,wt,3,False,14.275,86.275,19.8
FISH76,wt,3,False,14.441,86.441,18.5
FISH76,wt,3,False,14.608,86.608,5.1
FISH76,wt,3,False,14.775,86.775,13.2
FISH76,wt,3,False,14.941,86.941,18.7
FISH76,wt,3,False,15.108,87.108,12.5
FISH76,wt,3,False,15.275,87.275,14.7
FISH76,wt,3,False,15.441,87.441,12.5
FISH76,wt,3,False,15.608,87.608,4.3
FISH76,wt,3,False,15.775,87.775,3.2
FISH76,wt,3,False,15.941,87.941,8.2
FISH76,wt,3,False,16.108,88.108,12.8
FISH76,wt,3,False,16.275,88.275,3.8
FISH76,wt,3,False,16.441,88.441,0.3
FISH76,wt,3,False,16.608,88.608,3.8
FISH76,wt,3,False,16.775,88.775,13.1
FISH76,wt,3,False,16.941,88.941,16.6
FISH76,wt,3,False,17.108,89.108,5.9
FISH76,wt,3,False,17.275,89.275,12.1
FISH76,wt,3,False,17.441,89.441,4.8
FISH76,wt,3,False,17.608,89.608,5.5
FISH76,wt,3,False,17.775,89.775,10.1
FISH76,wt,3,False,17.941,89.941,5.0
FISH76,wt,3,False,18.108,90.108,1.1
FISH76,wt,3,False,18.275,90.275,13.0
FISH76,wt,3,False,18.441,90.441,15.0
FISH76,wt,3,False,18.608,90.608,1.0
FISH76,wt,3,False,18.775,90.775,0.4
FISH76,wt,3,False,18.941,90.941,4.3
FISH76,wt,3,False,19.108,91.108,6.9
FISH76,wt,3,False,19.275,91.275,2.8
FISH76,wt,3,False,19.441,91.441,9.8
FISH76,wt,3,False,19.608,91.608,21.0
FISH76,wt,3,False,19.775,91.775,10.9
FISH76,wt,3,False,19.941,91.941,7.4
FISH76,wt,3,False,20.108,92.108,3.8
FISH76,wt,3,False,20.275,92.275,4.3
FISH76,wt,3,False,20.441,92.441,2.7
FISH76,wt,3,False,20.608,92.608,2.7
FISH76,wt,3,False,20.775,92.775,21.4
FISH76,wt,3,False,20.941,92.941,2.4
FISH76,wt,3,False,21.108,93.108,15.4
FISH76,wt,3,False,21.275,93.275,4.7
FISH76,wt,3,False,21.441,93.441,12.4
FISH76,wt,3,False,21.608,93.608,14.9
FISH76,wt,3,False,21.775,93.775,10.2
FISH76,wt,3,False,21.941,93.941,6.5
FISH76,wt,3,False,22.108,94.108,1.6
FISH76,wt,3,False,22.275,94.275,6.9
FISH76,wt,3,False,22.441,94.441,4.3
FISH76,wt,3,False,22.608,94.608,6.6
FISH76,wt,3,False,22.775,94.775,10.2
FISH76,wt,3,False,22.941,94.941,3.2
FISH76,wt,3,False,23.108,95.108,8.6
FISH76,wt,3,False,23.275,95.275,10.1
FISH76,wt,3,False,23.441,95.441,10.7
FISH76,wt,3,False,23.608,95.608,11.8
FISH76,wt,3,False,23.775,95.775,3.3
FISH76,wt,3,False,23.941,95.941,-7.50510764647e-14
FISH76,wt,4,True,0.108,96.108,17.8
FISH76,wt,4,True,0.275,96.275,52.4
FISH76,wt,4,True,0.441,96.441,97.7
FISH76,wt,4,True,0.608,96.608,75.5
FISH76,wt,4,True,0.775,96.775,69.4
FISH76,wt,4,True,0.941,96.941,54.4
FISH76,wt,4,True,1.108,97.108,65.0
FISH76,wt,4,True,1.275,97.275,57.4
FISH76,wt,4,True,1.441,97.441,56.3
FISH76,wt,4,True,1.608,97.608,56.4
FISH76,wt,4,True,1.775,97.775,49.9
FISH76,wt,4,True,1.941,97.941,60.4
FISH76,wt,4,True,2.108,98.108,54.7
FISH76,wt,4,True,2.275,98.275,39.6
FISH76,wt,4,True,2.441,98.441,54.9
FISH76,wt,4,True,2.608,98.608,44.5
FISH76,wt,4,True,2.775,98.775,37.5
FISH76,wt,4,True,2.941,98.941,51.5
FISH77,het,0,True,9.819,9.819,0.0
FISH77,het,0,True,9.986,9.986,0.0
FISH77,het,0,True,10.153,10.153,0.0
FISH77,het,0,True,10.319,10.319,0.1
FISH77,het,0,True,10.486,10.486,0.1
FISH77,het,0,True,10.653,10.653,0.0
FISH77,het,0,True,10.819,10.819,0.0
FISH77,het,0,True,10.986,10.986,0.0
FISH77,het,0,True,11.153,11.153,0.4
FISH77,het,0,True,11.319,11.319,0.7
FISH77,het,0,True,11.486,11.486,14.9
FISH77,het,0,True,11.653,11.653,120.4
FISH77,het,0,True,11.819,11.819,8.881784197e-15
FISH77,het,0,True,11.986,11.986,0.1
FISH77,het,0,True,12.153,12.153,0.1
FISH77,het,0,True,12.319,12.319,0.1
FISH77,het,0,True,12.486,12.486,0.1
FISH77,het,0,True,12.653,12.653,8.881784197e-15
FISH77,het,0,True,12.819,12.819,0.1
FISH77,het,0,True,12.986,12.986,0.7
FISH77,het,0,True,13.153,13.153,6.8
FISH77,het,0,True,13.319,13.319,0.2
FISH77,het,0,True,13.486,13.486,0.3
FISH77,het,0,True,13.653,13.653,5.5
FISH77,het,0,True,13.819,13.819,8.520961714e-15
FISH77,het,0,True,13.986,13.986,0.8
FISH77,het,0,False,14.153,14.153,26.6
FISH77,het,0,False,14.319,14.319,1.0
FISH77,het,0,False,14.486,14.486,9.7
FISH77,het,0,False,14.653,14.653,11.6
FISH77,het,0,False,14.819,14.819,3.8
FISH77,het,0,False,14.986,14.986,3.2
FISH77,het,0,False,15.153,15.153,9.9
FISH77,het,0,False,15.319,15.319,0.8
FISH77,het,0,False,15.486,15.486,3.8
FISH77,het,0,False,15.653,15.653,16.3
FISH77,het,0,False,15.819,15.819,5.3
FISH77,het,0,False,15.986,15.986,1.4
FISH77,het,0,False,16.153,16.153,6.5
FISH77,het,0,False,16.319,16.319,1.6
FISH77,het,0,False,16.486,16.486,1.2
FISH77,het,0,False,16.653,16.653,9.9
FISH77,het,0,False,16.819,16.819,6.2
FISH77,het,0,False,16.986,16.986,16.2
FISH77,het,0,False,17.153,17.153,3.5
FISH77,het,0,False,17.319,17.319,7.2
FISH77,het,0,False,17.486,17.486,1.2
FISH77,het,0,False,17.653,17.653,11.7
FISH77,het,0,False,17.819,17.819,5.6
FISH77,het,0,False,17.986,17.986,8.0
FISH77,het,0,False,18.153,18.153,7.0
FISH77,het,0,False,18.319,18.319,5.7
FISH77,het,0,False,18.486,18.486,7.1
FISH77,het,0,False,18.653,18.653,8.3
FISH77,het,0,False,18.819,18.819,3.0
FISH77,het,0,False,18.986,18.986,9.2
FISH77,het,0,False,19.153,19.153,13.4
FISH77,het,0,False,19.319,19.319,12.6
FISH77,het,0,False,19.486,19.486,6.6
FISH77,het,0,False,19.653,19.653,10.4
FISH77,het,0,False,19.819,19.819,6.6
FISH77,het,0,False,19.986,19.986,8.8
FISH77,het,0,False,20.153,20.153,10.3
FISH77,het,0,False,20.319,20.319,13.8
FISH77,het,0,False,20.486,20.486,13.3
FISH77,het,0,False,20.653,20.653,12.3
FISH77,het,0,False,20.819,20.819,2.3
FISH77,het,0,False,20.986,20.986,6.8
FISH77,het,0,False,21.153,21.153,2.3
FISH77,het,0,False,21.319,21.319,2.5
FISH77,het,0,False,21.486,21.486,0.1
FISH77,het,0,False,21.653,21.653,3.1
FISH77,het,0,False,21.819,21.819,10.4
FISH77,het,0,False,21.986,21.986,4.0
FISH77,het,0,False,22.153,22.153,10.7
FISH77,het,0,False,22.319,22.319,3.9
FISH77,het,0,False,22.486,22.486,14.1
FISH77,het,0,False,22.653,22.653,4.8
FISH77,het,0,False,22.819,22.819,12.8
FISH77,het,0,False,22.986,22.986,9.2
FISH77,het,0,False,23.153,23.153,9.8
FISH77,het,0,False,23.319,23.319,0.8
FISH77,het,0,False,23.486,23.486,13.6
FISH77,het,0,False,23.653,23.653,10.5
FISH77,het,0,False,23.819,23.819,11.3
FISH77,het,0,False,23.986,23.986,2.7
FISH77,het,1,True,0.152,24.152,42.8
FISH77,het,1,True,0.319,24.319,21.1
FISH77,het,1,True,0.486,24.486,24.1
FISH77,het,1,True,0.652,24.652,20.8
FISH77,het,1,True,0.819,24.819,47.6
FISH77,het,1,True,0.986,24.986,63.6
FISH77,het,1,True,1.152,25.152,20.7
FISH77,het,1,True,1.319,25.319,17.6
FISH77,het,1,True,1.486,25.486,25.6
FISH77,het,1,True,1.652,25.652,88.8
FISH77,het,1,True,1.819,25.819,56.1
FISH77,het,1,True,1.986,25.986,65.0
FISH77,het,1,True,2.152,26.152,54.7
FISH77,het,1,True,2.319,26.319,58.8
FISH77,het,1,True,2.486,26.486,53.3
FISH77,het,1,True,2.652,26.652,75.4
FISH77,het,1,True,2.819,26.819,77.2
FISH77,het,1,True,2.986,26.986,84.7
FISH77,het,1,True,3.152,27.152,72.9
FISH77,het,1,True,3.319,27.319,39.2
FISH77,het,1,True,3.486,27.486,43.0
FISH77,het,1,True,3.652,27.652,41.8
FISH77,het,1,True,3.819,27.819,74.3
FISH77,het,1,True,3.986,27.986,72.0
FISH77,het,1,True,4.152,28.152,61.5
FISH77,het,1,True,4.319,28.319,62.2
FISH77,het,1,True,4.486,28.486,72.6
FISH77,het,1,True,4.652,28.652,72.3
FISH77,het,1,True,4.819,28.819,46.4
FISH77,het,1,True,4.986,28.986,67.8
FISH77,het,1,True,5.152,29.152,62.2
FISH77,het,1,True,5.319,29.319,50.0
FISH77,het,1,True,5.486,29.486,51.6
FISH77,het,1,True,5.652,29.652,74.8
FISH77,het,1,True,5.819,29.819,67.6
FISH77,het,1,True,5.986,29.986,52.8
FISH77,het,1,True,6.152,30.152,52.1
FISH77,het,1,True,6.319,30.319,60.5
FISH77,het,1,True,6.486,30.486,55.9
FISH77,het,1,True,6.652,30.652,75.0
FISH77,het,1,True,6.819,30.819,35.3
FISH77,het,1,True,6.986,30.986,82.3
FISH77,het,1,True,7.211,31.211,79.6
FISH77,het,1,True,7.378,31.378,50.1
FISH77,het,1,True,7.544,31.544,90.4
FISH77,het,1,True,7.711,31.711,90.4
FISH77,het,1,True,7.878,31.878,92.0
FISH77,het,1,True,8.044,32.044,99.3
FISH77,het,1,True,8.211,32.211,82.9
FISH77,het,1,True,8.378,32.378,93.7
FISH77,het,1,True,8.544,32.544,93.1
FISH77,het,1,True,8.711,32.711,116.2
FISH77,het,1,True,8.878,32.878,88.6
FISH77,het,1,True,9.044,33.044,97.4
FISH77,het,1,True,9.211,33.211,101.6
FISH77,het,1,True,9.378,33.378,57.2
FISH77,het,1,True,9.544,33.544,106.0
FISH77,het,1,True,9.711,33.711,123.0
FISH77,het,1,True,9.878,33.878,50.2
FISH77,het,1,True,10.044,34.044,82.7
FISH77,het,1,True,10.211,34.211,85.8
FISH77,het,1,True,10.378,34.378,80.2
FISH77,het,1,True,10.544,34.544,87.8
FISH77,het,1,True,10.711,34.711,87.2
FISH77,het,1,True,10.878,34.878,94.1
FISH77,het,1,True,11.044,35.044,99.6
FISH77,het,1,True,11.211,35.211,129.2
FISH77,het,1,True,11.378,35.378,115.8
FISH77,het,1,True,11.544,35.544,99.0
FISH77,het,1,True,11.711,35.711,108.1
FISH77,het,1,True,11.878,35.878,86.5
FISH77,het,1,True,12.044,36.044,97.6
FISH77,het,1,True,12.211,36.211,80.1
FISH77,het,1,True,12.378,36.378,103.4
FISH77,het,1,True,12.544,36.544,88.9
FISH77,het,1,True,12.711,36.711,72.4
FISH77,het,1,True,12.878,36.878,69.2
FISH77,het,1,True,13.044,37.044,79.2
FISH77,het,1,True,13.211,37.211,82.2
FISH77,het,1,True,13.378,37.378,83.7
FISH77,het,1,True,13.544,37.544,94.3
FISH77,het,1,True,13.711,37.711,67.9
FISH77,het,1,True,13.878,37.878,67.8
FISH77,het,1,False,14.044,38.044,75.9
FISH77,het,1,False,14.211,38.211,7.4
FISH77,het,1,False,14.378,38.378,17.3
FISH77,het,1,False,14.544,38.544,8.6
FISH77,het,1,False,14.711,38.711,0.6
FISH77,het,1,False,14.878,38.878,1.7
FISH77,het,1,False,15.044,39.044,5.1
FISH77,het,1,False,15.211,39.211,7.2
FISH77,het,1,False,15.378,39.378,10.9
FISH77,het,1,False,15.544,39.544,9.2
FISH77,het,1,False,15.711,39.711,19.0
FISH77,het,1,False,15.878,39.878,13.4
FISH77,het,1,False,16.044,40.044,8.1
FISH77,het,1,False,16.211,40.211,16.3
FISH77,het,1,False,16.378,40.378,6.9
FISH77,het,1,False,16.544,40.544,14.0
FISH77,het,1,False,16.711,40.711,4.3
FISH77,het,1,False,16.878,40.878,9.1
FISH77,het,1,False,17.044,41.044,12.9
FISH77,het,1,False,17.211,41.211,8.1
FISH77,het,1,False,17.378,41.378,13.8
FISH77,het,1,False,17.544,41.544,11.5
FISH77,het,1,False,17.711,41.711,11.8
FISH77,het,1,False,17.878,41.878,1.4
FISH77,het,1,False,18.044,42.044,4.4
FISH77,het,1,False,18.211,42.211,1.0
FISH77,het,1,False,18.378,42.378,6.3
FISH77,het,1,False,18.544,42.544,12.3
FISH77,het,1,False,18.711,42.711,0.3
FISH77,het,1,False,18.878,42.878,3.3
FISH77,het,1,False,19.044,43.044,4.6
FISH77,het,1,False,19.211,43.211,11.6
FISH77,het,1,False,19.378,43.378,10.2
FISH77,het,1,False,19.544,43.544,7.0
FISH77,het,1,False,19.711,43.711,2.2
FISH77,het,1,False,19.878,43.878,5.0
FISH77,het,1,False,20.044,44.044,13.7
FISH77,het,1,False,20.211,44.211,10.9
FISH77,het,1,False,20.378,44.378,4.7
FISH77,het,1,False,20.544,44.544,0.3
FISH77,het,1,False,20.711,44.711,6.5
FISH77,het,1,False,20.878,44.878,12.9
FISH77,het,1,False,21.044,45.044,6.1
FISH77,het,1,False,21.211,45.211,2.9
FISH77,het,1,False,21.378,45.378,0.4
FISH77,het,1,False,21.544,45.544,0.2
FISH77,het,1,False,21.711,45.711,7.0
FISH77,het,1,False,21.878,45.878,4.9
FISH77,het,1,False,22.044,46.044,0.1
FISH77,het,1,False,22.211,46.211,0.4
FISH77,het,1,False,22.378,46.378,1.6
FISH77,het,1,False,22.544,46.544,1.9
FISH77,het,1,False,22.711,46.711,2.3
FISH77,het,1,False,22.878,46.878,5.5
FISH77,het,1,False,23.044,47.044,5.3
FISH77,het,1,False,23.211,47.211,8.3
FISH77,het,1,False,23.378,47.378,0.5
FISH77,het,1,False,23.544,47.544,11.6
FISH77,het,1,False,23.711,47.711,10.3
FISH77,het,1,False,23.878,47.878,9.7
FISH77,het,2,True,0.044,48.044,18.7
FISH77,het,2,True,0.211,48.211,50.7
FISH77,het,2,True,0.378,48.378,75.9
FISH77,het,2,True,0.544,48.544,76.2
FISH77,het,2,True,0.711,48.711,79.7
FISH77,het,2,True,0.878,48.878,66.1
FISH77,het,2,True,1.044,49.044,91.9
FISH77,het,2,True,1.211,49.211,76.5
FISH77,het,2,True,1.378,49.378,95.3
FISH77,het,2,True,1.544,49.544,119.1
FISH77,het,2,True,1.711,49.711,134.7
FISH77,het,2,True,1.878,49.878,120.6
FISH77,het,2,True,2.044,50.044,131.4
FISH77,het,2,True,2.211,50.211,130.3
FISH77,het,2,True,2.378,50.378,125.7
FISH77,het,2,True,2.544,50.544,129.8
